방송일자,방송시간,채널구분,단순분,가중분,아이템분류1,아이템분류2,아이템분류3,아이템분류4,아이템분류5,브랜드,상품명,판매가,할인가,프로모션,상품ID,이미지URL,상세링크,MD분류
2024-01-03,10:32~11:32,전체,60,50,패션,여성의류,아우터,코트,인조퍼,리오벨,(m)리오벨 faux 밍크 케이프 하프 후드  코트_미판매,99000,99000,,20051823,https://img.shinsegaetvshopping.com/goods/823/20051823_l_20231114092439.jpg,https://www.shinsegaetvshopping.com/display/detail/20051823,여성의류
2024-01-03,11:32~12:33,전체,61,45,뷰티,기초화장품,마스크/팩,필오프,필오프팩,프롬더스킨,더블세트] 최대용량 바이오모아 프롬더스킨 바르는 글루타치온 필름 팩  스킨 로션 각 1종 더_미판매,137000,137000,,20051732,https://img.shinsegaetvshopping.com/goods/732/20051732_s_20240418114402.jpg,https://www.shinsegaetvshopping.com/display/detail/20051732,뷰티
2024-01-03,12:33~13:33,전체,60,39,패션잡화,잡화,핸드백/가방,여성핸드백/가방,숄더백,구찌,구찌 소호 레이디백(607722),2090000,2090000,,20050228,https://img.shinsegaetvshopping.com/goods/228/20050228_s_20230508094621.jpg,https://www.shinsegaetvshopping.com/display/detail/20050228,잡화
2024-01-03,13:33~14:33,전체,60,49,뷰티,색조화장품,포인트메이크업,립메이크업,립스틱,틴톤,(틴톤) 꽃 립스틱 총 4개 + 크리스탈 립스틱 + 아가타 브이 패딩백,69900,69900,,20051541,https://img.shinsegaetvshopping.com/goods/541/20051541_s_20231129163457.jpg,https://www.shinsegaetvshopping.com/display/detail/20051541,뷰티
2024-01-03,14:33~15:34,전체,61,51,가공식품,건강식품,건강기능식품,건강기능식품,루테인,아이클리어_루테인,(방송에서만)[10+2박스](1)종근당건강 차인표 아이클리어 루테인(30캡슐X12박스)_미판매,88000,88000,,20043986,https://img.shinsegaetvshopping.com/goods/986/20043986_s_20230426111507.jpg,https://www.shinsegaetvshopping.com/display/detail/20043986,건강식품
2024-01-03,15:34~16:34,전체,60,63,가공식품,즉석/편의식품,즉석/조리식품,즉석스프,기타 즉석스프,보노,보노스프 5종 30각(총 90봉)+머그컵,69900,69900,,30052561,https://img.shinsegaetvshopping.com/goods/561/30052561_s_20211103154941.jpg,https://www.shinsegaetvshopping.com/display/detail/30052561,일반식품
2024-01-03,16:34~17:34,IPTV,60,34,가공식품,절임/발효식품,김치류,배추김치,포기김치,조선호텔 김치,조선호텔 포기김치 9kg_미판매,71900,71900,,20049717,https://img.shinsegaetvshopping.com/goods/717/20049717_s_20230602114017.jpg,https://www.shinsegaetvshopping.com/display/detail/20049717,일반식품
2024-01-03,16:34~17:34,CATV,60,17,신선식품,농산물,채소류,고구마,호박고구마,자연마루,"안면도 갯마을 호박고구마(4kg x 2box, 개당 100g-300g)_미판매",29900,29900,,20050567,https://img.shinsegaetvshopping.com/goods/567/20050567_s_20231114163238.jpg,https://www.shinsegaetvshopping.com/display/detail/20050567,일반식품
2024-01-03,17:34~18:35,전체,61,52,생활용품,생활용품,생활잡화류,옷걸이/벽걸이,기타 옷걸이/벽걸이,이즈미,(최고급사양)이즈미 프리미엄 보풀제거기 IKL-810,73500,73500,,20001212,https://img.shinsegaetvshopping.com/goods/212/20001212_s_20201106150257.jpg,https://www.shinsegaetvshopping.com/display/detail/20001212,생활용품
2024-01-03,18:35~19:35,전체,60,55,패션,남성캐쥬얼,상의,니트,집업,CERINI BY PAT,CERINI by PAT 남성 워셔블 기모본딩 니트 3종,49900,49900,,20051036,https://img.shinsegaetvshopping.com/goods/036/20051036_s_20231127171709.jpg,https://www.shinsegaetvshopping.com/display/detail/20051036,캐쥬얼남성
2024-01-03,19:35~20:35,전체,60,95,패션,여성의류,특종,무스탕,롱,블루핏,"[런칭가 1,490,000원] 블루핏 스페인 라도마 리버시블 롱 무스탕",1240000,1240000,,20051063,https://img.shinsegaetvshopping.com/goods/063/20051063_s_20231109164226.jpg,https://www.shinsegaetvshopping.com/display/detail/20051063,PB
2024-01-03,20:35~21:36,전체,61,109,무형서비스,렌탈및기타 서비스,렌탈서비스,온열치료기,온열치료기,세라젬_,[렌탈] 세라젬 마스터 V7 메디테크(척추 온열치료기/5가지 효능효과)_미판매,0,0,,20051389,https://img.shinsegaetvshopping.com/goods/389/20051389_s_20231117113646.jpg,https://www.shinsegaetvshopping.com/display/detail/20051389,렌탈
2024-01-03,21:36~22:36,전체,60,110,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,종근당건강,(방송에서만 세일)[9병](1)종근당건강 엑스트라버진 아보카도오일(250ml*9병),107800,107800,,20048567,https://img.shinsegaetvshopping.com/goods/567/20048567_s_20250529135150.jpg,https://www.shinsegaetvshopping.com/display/detail/20048567,건강식품
2024-01-03,22:36~23:37,전체,61,66,생활용품,생활용품,생활잡화류,옷걸이/벽걸이,옷걸이,마와,(웅니버스)독일 직수입 프리미엄 마와 옷걸이 더블세트(100+5P),329900,329900,,20052157,https://img.shinsegaetvshopping.com/goods/157/20052157_s_20231222222615.jpg,https://www.shinsegaetvshopping.com/display/detail/20052157,생활용품
2024-01-03,23:37~00:37,전체,60,73,무형서비스,보험금융,보험,치매보험,치매보험,동양생명 마이엔젤금융서비스,20051198 동양 수호천사 NEW 내가 만드는 간병보험(1130)(건)_미판매,0,0,,20051198,https://img.shinsegaetvshopping.com/goods/198/20051198_l_20230209163910.jpg,https://www.shinsegaetvshopping.com/display/detail/20051198,보험
2024-01-04,00:37~01:37,전체,60,33,패션잡화,신발,여성신발,단화,털단화,언비튼,(기획특가)언비튼 가볍고 편안한 쥬얼 참 장식 양모 슈즈(내 맘대로 DIY 참 20PCS)_미판매,39800,39800,,20050679,https://img.shinsegaetvshopping.com/goods/679/20050679_s_20231103150218.jpg,https://www.shinsegaetvshopping.com/display/detail/20050679,잡화
2024-01-04,01:37~01:58,전체,21,7,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,뉴케어,대상 뉴케어 구수한맛 순 192팩(직),298000,298000,,20044293,https://img.shinsegaetvshopping.com/goods/293/20044293_s_20230504151540.jpg,https://www.shinsegaetvshopping.com/display/detail/20044293,건강식품
2024-01-04,01:58~02:38,IPTV,40,8,패션잡화,신발,여성신발,부츠/워커,앵클/숏부츠,아워플레이스,(23fw 끝장 가격)아워플레이스 소가죽 퍼 부츠,39900,39900,,20051801,https://img.shinsegaetvshopping.com/goods/801/20051801_l_20231208114728.jpg,https://www.shinsegaetvshopping.com/display/detail/20051801,잡화
2024-01-04,01:58~02:38,CATV,40,6,뷰티,헤어/바디용품,헤어케어,기능성샴푸,탈모샴푸,닥터포헤어,"(방송중에만 체험기회)닥터포헤어 바이오3 샴푸 500mlx4+70mlx2 총 2,140ml_미판매",79900,79900,,20038843,https://img.shinsegaetvshopping.com/goods/843/20038843_s_20231122054423.jpg,https://www.shinsegaetvshopping.com/display/detail/20038843,뷰티
2024-01-04,02:38~03:39,전체,61,12,패션,여성의류,하의,데님,슬림핏,블루핏,[파격 초특가] 블루핏 더블캔톤 기모 데님 3종*D,11000,11000,,20046856,https://img.shinsegaetvshopping.com/goods/856/20046856_s_20231012145256.jpg,https://www.shinsegaetvshopping.com/display/detail/20046856,PB
2024-01-04,03:39~03:59,전체,20,5,패션잡화,시계/쥬얼리,쥬얼리,여성패션쥬얼리,목걸이,루체오르,루체오르 24K 순금 황금 로열볼륨 목걸이 (18.75g)_미판매,3690000,3690000,,20047936,https://img.shinsegaetvshopping.com/goods/936/20047936_l_20230803135801.jpg,https://www.shinsegaetvshopping.com/display/detail/20047936,잡화
2024-01-04,03:59~04:19,전체,20,5,가공식품,축산가공식품,조미육가공,육포,비프육포,기타,[임화자 명인] 국내산 소고기 육포 15g x 42봉,49900,49900,,20051456,https://img.shinsegaetvshopping.com/goods/456/20051456_s_20231124154553.jpg,https://www.shinsegaetvshopping.com/display/detail/20051456,일반식품
2024-01-04,04:19~04:30,전체,11,5,가공식품,빵류/떡류,빵류,조리빵,기타 조리빵,쉐프스토리,[신세계단독] 쉐프스토리 우양 핫도그 22봉 (크리스피12봉+치즈10봉),29900,29900,,20045062,https://img.shinsegaetvshopping.com/goods/062/20045062_s_20230620141603.jpg,https://www.shinsegaetvshopping.com/display/detail/20045062,일반식품
2024-01-04,04:30~05:30,전체,60,9,가구/인테리어,침구단품,이불커버/차렵이불/홑이불/겹이불,차렵이불,구스차렵이불,더플레오,더플레오 페더구스 차렵이불 1+1 (SK),98910,98910,카드 5%,20049966,https://img.shinsegaetvshopping.com/goods/966/20049966_s_20231010164453.jpg,https://www.shinsegaetvshopping.com/display/detail/20049966,침구
2024-01-04,05:30~06:30,전체,60,20,가공식품,건강식품,천연건강식품,자연식품,기타 자연식품,김오곤 쌍화차,(방송에서만 1박스 더+무료체험3포!)김오곤 원장의 진한 쌍화차 침향 150포(총 3박스) + 고명3봉 + 쇼핑백3장_미판매,69600,69600,,20051132,https://img.shinsegaetvshopping.com/goods/132/20051132_s_20231113152955.jpg,https://www.shinsegaetvshopping.com/display/detail/20051132,건강식품
2024-01-04,06:30~07:31,전체,61,65,패션,레포츠의류,스포츠의류,상의,티셔츠,르까프,르까프 남성 에브리데이 기모 카라 티셔츠 5종(F)_미판매,55000,55000,,20049428,https://img.shinsegaetvshopping.com/goods/428/20049428_s_20230921081927.jpg,https://www.shinsegaetvshopping.com/display/detail/20049428,레포츠
2024-01-04,07:31~08:31,IPTV,60,61,뷰티,색조화장품,베이스메이크업,BB크림,비비크림,메즈클라,[김호영패키지/본품최다구성] 메즈클라 스킨케어 BB크림 더블세트 (40ml*5+브러시*2+미니 5ml*1)_미판매,89100,89100,,20049328,https://img.shinsegaetvshopping.com/goods/328/20049328_s_20230915130157.jpg,https://www.shinsegaetvshopping.com/display/detail/20049328,뷰티
2024-01-04,07:31~08:31,CATV,60,28,패션,레포츠용품,스포츠슈즈,베이직스포츠,방한화,울시,여성 울시 천연소가죽 방한부츠 _미판매,89000,89000,,20051061,https://img.shinsegaetvshopping.com/goods/061/20051061_s_20221116101511.jpg,https://www.shinsegaetvshopping.com/display/detail/20051061,레포츠
2024-01-04,08:31~09:32,전체,61,86,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더 글루타치온,(방송에서만) 여에스더 글루타치온  다이렉트 5X / 12박스 (325mg*30매*12박스) _미판매,374000,374000,,20044503,https://img.shinsegaetvshopping.com/goods/503/20044503_s_20230511101430.jpg,https://www.shinsegaetvshopping.com/display/detail/20044503,건강식품
2024-01-04,09:32~10:32,전체,60,54,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,뉴케어_당플랜,뉴케어 당플랜 프로 144팩,296000,296000,,20038058,https://img.shinsegaetvshopping.com/goods/058/20038058_s_20240312104612.jpg,https://www.shinsegaetvshopping.com/display/detail/20038058,건강식품
2024-01-04,10:32~11:32,전체,60,68,가공식품,건강식품,기타 건강식품,기타 건강식품,기타 건강식품,여에스더_맥주효모,"(방송에서만 2만원 할인)  여에스더 맥주효모 비오틴 울트라 케어 (4 g x 14포 x 18박스, 36주분)_미판매",256000,256000,,20051824,https://img.shinsegaetvshopping.com/goods/824/20051824_s_20231220131216.jpg,https://www.shinsegaetvshopping.com/display/detail/20051824,건강식품
2024-01-04,11:32~12:33,전체,61,43,뷰티,기초화장품,기초케어,크림/젤,크림,후시다인,방송에서만] 최신상 동화약품 후시드 유스 바이옴 크림 세트 50ml 9개 + 에센스 55ml 2개 s_미판매,158000,158000,,20050569,https://img.shinsegaetvshopping.com/goods/569/20050569_s_20231025100717.jpg,https://www.shinsegaetvshopping.com/display/detail/20050569,뷰티
2024-01-04,12:33~13:33,IPTV,60,28,뷰티,색조화장품,베이스메이크업,쿠션/팩트/파우더,쿠션팩트,틴톤,[틴톤] 진주 리프팅 커버 쿠션 총 5개 + 아가타 패딩백 패키지,62910,62910,카드 5%,20051001,https://img.shinsegaetvshopping.com/goods/001/20051001_s_20231108152319.jpg,https://www.shinsegaetvshopping.com/display/detail/20051001,뷰티
2024-01-04,12:33~13:33,CATV,60,14,뷰티,이미용기기,헤어기기,헤어스타일러,볼륨고데기,청담스타일,"★방송 중 구매가능★ [최신상] 청담스타일 양면 뽕 고데기 + 일명 에르백, 특집 패키지_미판매",68900,68900,,20049029,https://img.shinsegaetvshopping.com/goods/029/20049029_s_20230906102654.jpg,https://www.shinsegaetvshopping.com/display/detail/20049029,뷰티
2024-01-04,13:33~14:33,IPTV,60,35,패션잡화,언더웨어,여성,팬티,사각팬티,신영와코루,슬림라이너by신영와코루 텐셀 모달 심리스 네모팬티 10종(모바일),69900,69900,,20052242,https://img.shinsegaetvshopping.com/goods/242/20052242_l_20231207145351.jpg,https://www.shinsegaetvshopping.com/display/detail/20052242,언더웨어
2024-01-04,13:33~14:33,CATV,60,18,가공식품,음료류,기능성/건강음료,두유,검은콩두유,이롬황성주,[황성주] 국산콩 두유  검은콩 무가당 190ml x 100팩,59900,59900,,20033628,https://img.shinsegaetvshopping.com/goods/628/20033628_s_20220823110903.jpg,https://www.shinsegaetvshopping.com/display/detail/20033628,일반식품
2024-01-04,14:33~15:34,전체,61,39,패션잡화,잡화,핸드백/가방,여성핸드백/가방,크로스백,구찌,[영국직배송]구찌 소호 레이디백(607722)+빅토리아 캔버스백,2248000,2248000,,20051789,https://img.shinsegaetvshopping.com/goods/789/20051789_s_20210201104153.jpg,https://www.shinsegaetvshopping.com/display/detail/20051789,잡화
2024-01-04,15:34~16:34,전체,60,48,패션,여성의류,상의,니트,긴팔,오아로,오아로 아트웍 울블렌디드 니트 3종,69900,69900,카드 5%,20051523,https://img.shinsegaetvshopping.com/goods/523/20051523_l_20231201105420.jpg,https://www.shinsegaetvshopping.com/display/detail/20051523,여성의류
2024-01-04,16:34~17:34,IPTV,60,45,패션잡화,잡화,섬유잡화,모자,페도라,앤솔로지,*(가격인하)앤솔로지 구스다운 버킷햇+머플러 2종_미판매,49900,49900,,20052267,https://img.shinsegaetvshopping.com/goods/267/20052267_l_20231115102448.jpg,https://www.shinsegaetvshopping.com/display/detail/20052267,잡화
2024-01-04,16:34~17:34,CATV,60,20,뷰티,색조화장품,베이스메이크업,파운데이션,스틱파운데이션,컬러딥,컬러딥 찐커버 매직스틱 기본 구성 세트,48900,48900,,20050682,https://img.shinsegaetvshopping.com/goods/682/20050682_s_20231027112110.jpg,https://www.shinsegaetvshopping.com/display/detail/20050682,뷰티
2024-01-04,17:34~18:35,전체,61,67,생활용품,청소/욕실용품,타월,샤워타월/목욕용타월,샤워타월,테리갤러리,(최신상/단독상품) 송월 테리갤러리 순면 코마사 타월 10장+10장세트_미판매,69900,69900,,20048847,https://img.shinsegaetvshopping.com/goods/847/20048847_l_20230807105204.jpg,https://www.shinsegaetvshopping.com/display/detail/20048847,생활용품
2024-01-04,18:35~19:35,IPTV,60,50,가공식품,즉석/편의식품,즉석/조리식품,즉석국/탕/찌개류,갈비탕,해화당,해화당 뼈없는 갈비탕 900g x 6팩(총5.4kg),49900,49900,,20042931,https://img.shinsegaetvshopping.com/goods/931/20042931_s_20231201081841.jpg,https://www.shinsegaetvshopping.com/display/detail/20042931,일반식품
2024-01-04,18:35~19:35,CATV,60,22,가공식품,즉석/편의식품,즉석/조리식품,즉석국/탕/찌개류,기타 즉석국/탕/찌개류,팽현숙옛날순대국,팽현숙의 옛날순대국 6팩 (12인분) + 양념고춧가루 1팩,39900,39900,,20051496,https://img.shinsegaetvshopping.com/goods/496/20051496_s_20231201141555.jpg,https://www.shinsegaetvshopping.com/display/detail/20051496,일반식품
2024-01-04,19:35~20:35,전체,60,95,가공식품,건강식품,다이어트식품,다이어트식품,기타 다이어트식품,시서스필_뉴온,방송에서만★최다구성★[24+4주분](1)김수현 시서스 필 다이어트 28주분(28정x7박스)_미판매,299000,299000,,20040234,https://img.shinsegaetvshopping.com/goods/234/20040234_s_20240220174000.jpg,https://www.shinsegaetvshopping.com/display/detail/20040234,건강식품
2024-01-04,20:35~21:36,전체,61,107,무형서비스,렌탈및기타 서비스,렌탈서비스,리모델링시공,리모델링시공,한샘,[시공] 한샘 리하우스 스타일 에디션 (시공완료시 적립금 15만P)_미판매,0,0,,20049635,https://img.shinsegaetvshopping.com/goods/635/20049635_s_20240202170128.jpg,https://www.shinsegaetvshopping.com/display/detail/20049635,렌탈
